i,true_cluster_id,true_Jr,true_Jz,true_Jphi,true_energy,true_parallax
38,8,299.2037349341015,203.90517338136098,-1037.1113734078046,-160019.38800210302,0.22633963823318481
39,8,304.63566871274503,205.87944557449327,-1022.0774961781171,-160018.91458494257,0.617393970489502
40,8,259.8241230641351,260.1360530351467,-1119.0519464700103,-157497.32414999063,0.3014947474002838
41,8,272.3580183972181,254.61936110154758,-1096.5765481664332,-157753.64791075137,0.3541067838668823
42,8,283.4238523951284,240.52444730319428,-1049.6823304571772,-159049.62838965736,0.2215593010187149
43,8,295.9608445494224,197.57954971864106,-1100.8963309802298,-158625.5849518191,0.2890052795410156
44,8,316.05346313348525,214.11030890888665,-994.7495533511428,-160119.04452150431,0.23110957443714142
45,9,280.80019014030825,315.20953680897264,-1221.9841743097386,-152282.46785710918,0.25807178020477295
46,9,263.90742038463543,346.6867205667503,-1213.249282428282,-152237.16213530628,0.2044123113155365
47,9,269.2737962495295,335.4239835166788,-1212.8105488208712,-152331.60314296235,0.2266879677772522
48,9,244.03022341071488,351.6013940216498,-1245.7432666739082,-152043.05535990492,0.22389835119247437
49,9,309.052671174311,333.5557658160423,-1093.4188903106449,-153849.3671814857,0.20688778162002563
50,9,282.4225096805328,342.35885765930277,-1138.2767672785428,-153560.44666774143,0.20981381833553314
51,9,313.7012281929637,287.65967199449966,-1148.7592302737175,-153703.27590664057,0.26259371638298035
52,9,250.68538314061755,314.13695532470666,-1283.0029281955506,-151877.94481017,0.356047123670578
53,9,290.2004974848645,293.6887510052786,-1178.4208297853256,-153671.76799711917,0.2001984715461731
54,9,279.0351297996429,343.32815351201833,-1191.5890378515157,-152286.13961906615,0.2967352867126465
55,10,232.13603192654378,88.19350724455693,2137.120875122489,-139689.4501196912,0.34394368529319763
56,11,34.05403054717795,205.0595722821948,-2611.7307827296927,-133420.67668105004,0.20106926560401917
57,11,31.490246795607735,234.17940394292916,-2574.013757726535,-133566.1443536467,0.2764539122581482
58,12,708.2966721741213,357.27697655713274,-672.7071516495052,-148520.507632459,0.2249489277601242
59,12,726.0215575883743,308.3123086333032,-681.4631871957571,-148572.05806646412,0.4388355314731598
60,12,726.4267065687106,250.14927655371017,-805.7820098331575,-147905.10620522453,0.20941922068595886
61,13,130.58137320914773,1573.9541540487849,94.01619954533086,-152799.4358471135,0.2011827826499939
62,13,100.9774233100415,1658.1430283025206,96.46090258910954,-151517.00890388666,0.5193185210227966
63,13,75.81748702022578,1763.1662452016265,81.6264588717604,-150151.67406794208,0.3234698474407196
64,13,100.15672770438738,1688.080643837104,71.79242571687132,-151422.41076720305,0.24062751233577728
65,14,541.4655465133454,382.225033782841,-362.2643950175552,-162296.7561034325,0.21280038356781006
66,14,580.9734135402288,343.79273342233745,-330.07856336222994,-162808.9415153173,0.4735022187232971
67,14,613.3896129421931,276.30876873953923,-325.2042517608016,-163354.15844789083,0.22728560864925385
68,14,627.4385121538343,284.8109786928356,-294.11740401825415,-163623.18911445187,0.2717128396034241
69,14,549.3913534843839,275.68486165316864,-463.0316399744974,-162756.40010705055,0.32849109172821045
70,15,711.1776453940157,93.42500532293019,513.864472806832,-160591.28245460187,0.22390499711036682
71,15,751.4723930885956,119.60846954137845,418.61593247226205,-160382.72814996348,0.240049347281456
72,15,779.8802098039855,116.07947590579509,361.65171187989466,-160738.0521520885,0.31080323457717896
73,15,796.6737240839939,126.03560630072579,326.89867659425727,-160489.46293933902,0.36516591906547546
74,15,725.5611275383184,147.5174858728836,424.85894216957604,-160138.80614041464,0.21572451293468475
75,15,781.9875584115118,108.79295646660569,369.9317327310419,-160692.2793146712,0.2594061493873596
76,16,862.2381250027963,295.75727658210775,-122.08906173858847,-156884.30730739213,0.31363925337791443
77,16,915.8029504340267,252.8946789925654,-52.802592166061,-157461.79867715455,0.21033553779125214
78,16,854.438671416179,323.77224078132554,-89.67155886808996,-157244.37817636805,0.22245851159095764
79,16,820.3055015545153,331.6199383014082,-173.4652092843302,-156716.89272767073,0.21426405012607574
80,16,888.2153259851551,297.93161537532933,-52.76682155406153,-157132.87456000195,0.21309861540794373
81,16,890.4341653306836,284.86944327079027,-80.40825375635907,-156809.03896321676,0.23720481991767883
82,16,868.6407236185165,278.4109977473907,-106.8506604084178,-157143.3910348869,0.42304810881614685
83,17,76.80631768676382,280.19371602815335,-1666.1836379935776,-149750.94682317186,0.21037746965885162
84,17,70.29825127820943,258.64776028046623,-1642.5472832625346,-151173.42217163905,0.4676617980003357
85,17,67.60997305996844,254.84626829901688,-1706.6743377586138,-149810.77154166912,0.20582427084445953
86,17,93.40679445900766,286.42267585597057,-1572.0180897823877,-151263.9513729885,0.48125705122947693
87,17,78.2370990862605,300.1944028147582,-1625.539242984638,-150117.78594465766,0.24841691553592682
88,17,80.35698685538716,288.5175853366995,-1639.4321620788385,-150031.57235394107,0.21039296686649323
89,17,77.74363974453856,278.1047116768985,-1665.0602128285916,-149803.25653974124,0.20441825687885284
90,17,66.92849003100619,270.5972529332105,-1740.9819734187677,-148568.9081083305,0.6253361105918884
91,18,402.15369186045757,1023.9913429387321,312.02540915529335,-151277.60288014633,0.22132042050361633
92,18,395.5535961638274,881.2591448695746,453.81320167852385,-151522.62552126797,0.20213861763477325
93,18,370.02018324234916,1037.321615909195,352.3212145249509,-150968.0444895162,0.22929470241069794
94,18,406.3180023366926,999.4911820812598,324.60771564762445,-151424.64761180014,0.20636452734470367
95,18,466.51263969495443,784.8030941053929,427.1719032167348,-152035.69612852993,0.29669180512428284
96,18,402.96801875168387,982.1049309028492,361.70409908139476,-150975.41814100975,0.24617308378219604
97,18,396.3295632557627,886.216770178314,445.86215107849415,-151518.9758066436,0.2660512924194336
98,18,403.96351010258365,901.6277024883968,423.1387528622417,-151477.9580576698,0.20570464432239532
99,18,393.42374086419676,1000.7149750664081,349.85017458398215,-151004.2440166697,0.3262302875518799
100,19,569.5975316793706,14.484275491177518,-822.2445952700435,-162266.1317240341,0.5280036926269531
101,19,625.0307800583236,10.374702689757195,-708.9478168780098,-163181.35049756983,0.9330540895462036
102,19,579.3451334855773,11.45096198051856,-813.6229814654179,-162271.12119238995,1.020095944404602
103,19,627.7305543880761,11.10383839066297,-706.2479267957086,-163193.69638698018,1.3656188249588013
104,19,623.7980526539388,14.142018566202532,-709.0815313228886,-163133.12928518647,0.37811991572380066
105,19,622.3697566225271,14.0511707034419,-706.5977525498894,-163251.993442006,0.59234619140625
106,19,628.9356811113852,10.846657764877374,-715.9226769427587,-162863.5110905496,0.5430405735969543
107,19,620.1550209213364,14.473175762844134,-722.3854479407709,-162831.0030063761,1.2002719640731812
108,19,578.9749157472606,11.146752116843816,-802.9984519499048,-162619.47165369286,0.6303237080574036
109,19,616.7036321578714,16.9950342680815,-721.5350897508597,-162930.7621299399,0.4738801121711731
110,20,1608.428397778155,72.13452149704733,3009.923763077313,-102748.57846961668,0.21462759375572205
111,21,897.9069993768644,713.5454187211212,217.7994905995238,-143227.771539147,0.24321381747722626
112,21,903.5584876932954,779.0329436216784,163.57568131189694,-141620.82541317338,0.4201171100139618
113,22,4.657636488063008,367.86352594448266,2360.9632541001283,-135382.09577469158,0.2162509709596634
114,22,4.9032054025792275,348.6193119364725,2383.9116744666753,-135343.57292518075,0.21115942299365997
115,22,8.610322302057504,347.8279555087546,2470.467002110001,-133730.35547378732,0.2010176032781601
116,23,599.741498431492,27.642104961681643,-739.405788086295,-162602.04849202628,0.23073382675647736
117,23,536.2923010088444,34.77445253655927,-850.5958997462077,-161875.46428890963,0.31065142154693604
118,23,594.4019572729861,33.857953106117705,-738.5473432257713,-162400.50644683492,0.8315634727478027
119,23,599.3203992294012,27.319180427091794,-744.3848907342763,-162470.38228013276,0.29412025213241577
120,24,309.11195552734,1688.238283276829,-41.2525937192936,-144933.09433184276,0.5118353366851807
121,24,348.1066995338371,1617.949174056426,-36.147413623543855,-145466.84301112354,0.2525451183319092
122,24,307.00531860954897,1699.0042927547922,-40.548479668538334,-144899.4036186411,0.3083166480064392
123,24,282.08671477081,1683.2221353848781,-89.77404894427492,-144971.4489713642,0.23254093527793884
124,24,289.53414656441277,1663.719193815918,-29.82953093039396,-146605.69427411404,0.2950153350830078
125,25,188.37765838548793,105.63941999241646,1640.5127636030734,-151688.6031619147,0.23306365311145782
126,25,201.89449452776682,110.7741164083443,1557.9227360838684,-153138.58888262918,0.4036954343318939
127,25,236.31397542923048,94.95795309256482,1514.9690983373512,-153502.1500713976,0.22761937975883484
128,25,243.62244649583536,88.0958323554704,1523.8690295068081,-153214.49379853395,0.2139756977558136
129,25,236.4394406082181,91.42120334650032,1523.5978461122843,-153359.6593470822,0.21909113228321075
130,25,231.88625751661993,88.1549508354727,1547.3693226255637,-153073.9539126199,0.3716292083263397
131,26,282.72907025055605,701.3676444614913,-586.9030408908875,-157269.14953951148,0.20289172232151031
132,26,238.44383836759025,719.859611226625,-603.5600613161309,-158487.1406999811,0.23704807460308075
133,26,251.09954364235946,761.7776646625387,-575.5872652628622,-157183.38441648777,0.2347436100244522
134,26,230.8967891142541,857.3005940302487,-524.9396280967611,-156884.10147427252,0.28578028082847595
135,26,214.98452893550137,861.0150354362034,-543.0599922767424,-156819.76963802776,0.2255811095237732
136,26,238.1594398358497,728.07100748517,-591.7706177434575,-158458.99782403436,0.3557870388031006
137,26,268.3095737079637,699.137641283359,-569.6223882488648,-158549.4655576233,0.2301536500453949
138,27,917.7014775840911,230.8107944044874,-391.1652821904281,-150630.14413114078,0.2460855394601822
139,27,856.8016731870729,267.91017633920904,-449.10551495913165,-150555.8859626444,0.2040916234254837
140,27,916.4098753977654,210.50876558853122,-388.6540539877315,-151206.7285428983,0.30472055077552795
141,27,811.4642138293354,340.9211521231579,-466.11731613513354,-149944.91553740136,0.21034826338291168
142,27,801.1352497274672,445.1750185426654,-351.9329030385186,-150041.1729626087,0.2298785150051117
143,27,872.4526468027318,257.4836121446337,-460.3298392505651,-150014.4710327811,0.24551557004451752
144,27,878.82328278398,239.79518969297078,-380.0433248352674,-151213.2285432575,0.8209395408630371
145,27,865.362940897287,321.417767871799,-381.53824491959034,-149611.55395089777,0.29695627093315125
146,28,172.6832627681448,159.97910631533887,1406.8922256309522,-156501.05729217993,0.23791924118995667
147,28,192.69365926848778,167.17912230680548,1366.3392081759157,-156620.41394578942,0.2010492980480194
148,28,157.1536923720848,168.40321214296333,1422.2781592391539,-156443.65921339326,0.2551994025707245
149,28,182.7869176810511,162.59820247504183,1341.346020165934,-157839.5920821911,0.26140955090522766
150,28,158.09904745215582,167.82210256426836,1420.2492151529364,-156464.69491353995,0.2702275216579437
151,28,147.83504853282489,162.02314548732673,1494.2499163102511,-155075.98969802452,0.2617618143558502
152,28,189.5276068670215,160.19348259733542,1333.8864922423381,-157843.41609348368,0.24510079622268677
153,28,156.22106600530046,164.1821926498502,1393.0410601948095,-157463.1028656935,0.2297344207763672
154,28,198.99368710981355,166.92433647608868,1358.346972268928,-156597.7132345234,0.2748250961303711
155,29,419.0844294378289,272.6857186850566,-1147.5464189135964,-150209.80460026916,0.30635780096054077
156,29,441.11758107831866,247.4747944464481,-1144.6214296247201,-150215.4402956286,0.2298511266708374
157,29,426.44240366944206,266.21287365749185,-1103.8315672996744,-151232.83945267304,0.3251514434814453
158,29,438.51287850236463,257.2327643593688,-1138.296184984938,-150176.3239047046,0.4412372410297394
159,29,424.15658423417295,266.4922100664326,-1106.5948787595662,-151171.71493933865,0.21013450622558594
160,29,418.7649925498608,268.1457081510232,-1113.5335771847058,-151226.07155405483,0.23610557615756989
161,29,495.8060051148555,270.0445796033081,-1084.9982690848847,-149170.28275613248,0.22972269356250763
162,29,489.0204158455908,271.848258263631,-1117.2190135443632,-148610.48415106593,0.23829832673072815
163,29,411.3558980705807,255.20595875225303,-1201.3855886249385,-149704.69803568823,0.31649211049079895
164,29,500.2409813189214,255.45002795595815,-1043.8903279985477,-150297.09866663095,0.2208823561668396
165,30,171.8612126235549,257.1041808081506,-1454.9556963309838,-152228.57725010542,0.2168155014514923
166,31,699.39828551192,92.00117078861734,-812.2762795733489,-153192.43356385938,0.39817920327186584
167,31,760.3980770321493,92.9748233299333,-692.5449171016816,-153936.8716983057,0.2110028713941574
168,32,325.5361371470349,1184.6889453240417,-109.40730215196528,-155048.06695100068,0.20152896642684937
169,32,325.8216768875771,1048.3361159659466,-197.46416769958344,-156601.81811068594,0.2722974419593811
170,32,329.29530433699944,1143.4552684593355,-100.85140048064206,-156290.63014709277,0.23960143327713013
171,33,662.4644001775819,351.4876595636069,-268.22569608512265,-160359.5019161762,0.2200903743505478
172,33,637.0227364931301,418.98699308044445,-266.0978150127916,-159946.23318076148,0.2235986590385437
173,33,593.6233234689151,410.8167517162017,-309.39045298995916,-160210.8556012549,0.20018088817596436
174,33,630.8385951111143,418.08611387581385,-270.0802517475313,-159978.41588901595,0.289643794298172
175,34,281.26900593345033,443.4429846431326,963.3585931118092,-155154.51840481182,0.20052382349967957
176,34,287.8369639495122,469.84449117929074,921.6276017544706,-154989.93958336217,0.5115904211997986
177,34,308.3175067514169,480.475832808207,864.4806061166258,-155401.9785362373,0.31086260080337524
178,34,268.5014662830162,501.48429760356845,917.5525128136651,-155109.63755043046,0.21178530156612396
179,34,238.5342854855051,498.22486028496337,967.9539720039065,-155061.604185941,0.304062157869339
180,35,71.45476599355814,480.4373221809049,-1497.6117519711438,-148576.1487140599,0.22059130668640137
181,35,62.64761594179095,421.54874747872765,-1582.804624775077,-148401.66001502326,0.212022602558136
182,35,82.42793106212591,491.8155870003016,-1411.8116511079245,-149880.63547905427,0.22807453572750092
183,35,65.31801942514123,478.66349757639955,-1510.2835031918112,-148527.672914397,0.22872039675712585
184,35,76.74020897892974,426.8834300727135,-1493.2683029426585,-149864.71101886756,0.3371274471282959
185,35,71.31558575415808,471.4811946764545,-1509.5205234096627,-148534.53773366616,0.3272610008716583
186,36,592.6996519197957,115.72830708353541,746.1938107273963,-158751.6051774017,0.25711315870285034
187,36,595.3818388679332,106.30628727049482,752.3727273343102,-158845.56925335183,0.20347531139850616
188,36,588.5179382461777,121.90345053997173,743.0591934489457,-158758.11442401822,0.2607850134372711
189,36,600.3293002264228,114.22116714122393,734.4596434632186,-158808.0073447929,0.33796873688697815
190,36,593.9852309839158,113.34790120185707,738.5209099367312,-158886.81366825083,0.3227100074291229
191,36,548.1860939003768,111.59968920725247,839.1152067050493,-158277.71148520647,0.4678232967853546
192,36,635.3872906968247,111.66180034807519,652.5927365760963,-159382.8619020035,0.5098621249198914
193,37,958.6175195903826,161.02660575856726,234.54916397823587,-154591.94360682508,0.24810536205768585
194,37,880.2414294235061,198.51094887864747,257.893561299014,-155946.83716877172,0.22993189096450806
195,37,874.2752107374638,123.81622456878408,281.94487622116867,-158179.5120532768,0.254340797662735
196,37,893.1118679566157,176.41837977079973,264.9214913470715,-155965.98777511108,0.2074189931154251
197,37,938.0357874894089,152.55755701336184,180.37139902629855,-156875.25969320335,0.20700865983963013
198,37,918.5384684568425,155.84649102508004,214.1081359383388,-156722.4033634828,0.2344273030757904
199,37,905.1250142642525,174.2036083821817,248.58720751885272,-155995.98081962712,0.2480544149875641
200,37,925.2961465987112,189.81214640023668,146.94481487566,-156652.51877463446,0.20224450528621674
201,38,323.81393397924745,953.7464683807652,-147.94842065730472,-161162.90703884608,0.20176920294761658
202,38,340.8384667843093,869.8697927664108,-210.70552123955906,-161238.02846178212,0.3219144642353058
203,38,312.9826509959526,979.6783908359679,-124.19237438340498,-161416.78370993846,0.4361875057220459
204,38,283.34144117358073,1024.3192830499038,-143.89780037164746,-160287.46691170416,0.21747232973575592
205,38,334.5138082376796,903.793116586072,-177.77702385877456,-160828.76651486044,0.2701232433319092
206,38,428.01825170484716,856.9023777939559,-87.82832164727006,-161539.09471550432,0.3155486583709717
207,38,315.58246978559123,929.2410330095996,-200.507726232443,-160675.676518287,0.2801837921142578
208,38,455.1109570124138,674.6845594353977,-175.9445620362867,-163093.95191508564,0.3512837886810303
209,38,307.436345151128,931.5178760075682,-181.22751819643145,-160824.02296327718,0.4376251995563507
210,39,765.8159531704115,300.14912664304666,10.278433936055958,-164001.558373876,0.42988356947898865
211,39,774.3504744737021,291.57065537366935,13.479778640386959,-163151.75366136656,0.20199528336524963
212,39,735.8837589173417,264.6032991586684,108.87494155328751,-163802.44081125877,0.24490979313850403
213,39,836.340027150371,160.64856058184424,67.50824510628443,-163750.7903110471,0.2198130190372467
214,39,788.9014909212268,266.64989710077344,26.615523412921917,-163677.47264270284,0.34246671199798584
215,39,748.437032529597,296.920660064854,76.63102870542934,-163028.2226023034,0.21457445621490479
216,39,755.3323045695172,239.34832989789115,128.21171413342742,-163285.29173135554,0.2401430606842041
217,39,797.425314611304,230.6535021287595,-21.00961712252321,-164334.65369188038,0.27169492840766907
218,39,741.4814311842628,274.1562355086832,100.7622469572925,-163521.1450411346,0.5393689274787903
219,39,735.013734617105,289.9964452903558,123.06734159308711,-162981.5588956764,0.24655167758464813
220,40,852.2041725819557,173.03961720987272,79.83243708216467,-162179.2336758727,0.21477115154266357
221,41,318.31578203766367,1272.742356395651,-71.59715159291365,-154324.8295649424,0.20784564316272736
222,41,385.0499812706499,1182.0148567315791,-45.879341990757446,-154838.42478993858,0.214023157954216
223,42,339.5950813754275,1016.354105456362,-93.22764357595588,-160120.54240164996,0.26360970735549927
224,42,399.9097665744151,997.3889460869176,18.939991509978444,-160199.94899536486,0.2755865454673767
225,42,344.2826411026533,975.8015475314498,-98.52840992235906,-160254.18488157,0.20131534337997437
226,43,136.17623393294323,499.4437395305234,2054.56924768424,-134958.27784381778,0.32184767723083496
227,43,194.6256033487463,435.3479718632569,1938.6107275325392,-136794.12999879644,0.3109219968318939
228,43,136.69186086512636,394.53593036266767,1901.5754235822483,-139941.34898518573,0.21316275000572205
229,43,151.83155624466428,455.15976631111107,1902.890794331004,-138208.87670365794,0.3706194758415222
230,44,54.51759660575767,1605.4063813167215,-251.72396495525206,-150686.62902822558,0.6557267308235168
231,44,101.93999262821514,1294.0619890144992,-388.57593112131144,-153534.28874097922,0.39486393332481384
232,44,58.368803859959655,1580.388764948,-273.93459082646814,-150617.1757716032,0.39873722195625305
233,44,107.94043547678108,1289.8631161658827,-380.2805668747715,-153606.02138179945,0.32297834753990173
234,44,70.47331067030434,1545.977826173279,-243.90103882966034,-151840.01734327094,0.35338494181632996
235,45,451.6701118486741,414.2829162400199,675.6968972193114,-156533.3685641344,0.2045140266418457
236,45,468.5204254524312,373.1935716520725,699.5094503446544,-156470.04120588728,0.2553759813308716
237,45,504.46427725171725,319.8919271978638,704.0236580899267,-156466.79678784066,0.2168838381767273
238,45,487.41851192665916,297.25245791820237,764.667248548898,-156429.39834527872,0.225791335105896
239,45,446.50922857327765,334.5171521809048,742.227523999074,-157455.1347719315,0.21637411415576935
240,45,463.2934457039774,414.76042829708274,644.1358523206745,-156980.7737003329,0.20589637756347656
241,46,617.7511687742333,38.217771518056566,1367.0176183001981,-145474.66093394655,0.4977343678474426
242,46,562.4231584311891,85.93737100950678,1522.5664198650375,-142560.27393786167,0.3167107403278351
243,46,596.45773507621,83.13236492520696,1334.2302863663645,-145563.8702696157,0.22610096633434296
244,46,594.0691824407078,57.64138691411449,1426.2650967575757,-144372.51430776136,0.29521459341049194
245,46,598.1865918602405,77.27145550402854,1387.2408574283036,-144454.0702764057,0.3699190020561218
246,46,537.2528796326978,89.85164749306045,1488.6341421022717,-143940.3004648057,0.2013200968503952
247,46,594.5257879070725,58.88644470116133,1369.360199165454,-145561.24778517528,0.26048797369003296
248,47,290.19447094972844,955.9097915314371,-123.57711400779041,-163280.65370859875,0.24885082244873047
249,47,360.82885026953636,793.2570331447998,-171.55685759717562,-164498.57184417272,0.21300305426120758
250,47,296.7564806003857,895.0351627249564,-157.37170268221416,-163781.59098564615,0.3361396789550781
251,47,393.33880835656333,720.2342970927328,-165.71258882701025,-164682.34345358654,0.26791343092918396
252,47,295.33743806561444,888.3477806979704,-169.69862518913942,-163854.68102988874,0.20439334213733673
253,47,278.52152756993183,981.8530464738766,-121.2487983000683,-163395.11115172805,0.20254705846309662
254,47,375.72995614950224,771.3158601719203,-167.75325684050404,-164530.1107905913,0.5897287130355835
255,47,289.1625524862762,1046.2140337371861,-50.13671908812103,-163296.46556745016,0.2829343378543854
256,48,438.9782498281865,460.2812082785565,445.0311094659992,-162019.02675061693,0.2493043839931488
257,48,453.8163819192347,469.32788227383446,426.6077421090995,-161904.14460953587,0.333196222782135
258,48,489.7008558843402,440.16506480503017,374.141643154493,-162507.87688579885,0.2715437412261963
259,48,406.0614441355252,466.0067424023327,513.7321921984585,-161427.10574791572,0.30517876148223877
260,48,442.7796623354703,505.9822765793771,407.1510135248318,-161886.5856593413,0.2093132585287094
261,48,487.49807610045946,482.9089963733966,355.57019734722144,-162328.91257126603,0.21602220833301544
262,48,486.6687680803963,463.43186341892556,354.6534541786205,-162450.67185855322,0.23899661004543304
263,48,484.3390427803769,477.2567955476276,365.79059470700224,-162230.77839511097,0.21690741181373596
264,48,450.11472537473634,467.6130306463386,420.84101313684187,-161983.8742661424,0.36976736783981323
265,49,1537.089935078058,59.240669131620336,683.76144041722,-130870.29315907558,0.5050685405731201
266,49,1676.2245696380392,46.000758435395674,596.1922413845459,-129551.64075952533,0.26087236404418945
267,49,1510.357427794262,67.79733183249152,644.1259311555075,-132249.59241681927,0.21203505992889404
268,49,1586.2115249255048,60.68312323516852,693.9894554880666,-129872.51353847262,0.26094356179237366
269,49,1558.8149461251453,69.15650009062666,716.6431908581213,-129891.83516441062,0.31022006273269653
270,49,1519.7355527541615,57.20572594907626,658.0277250864893,-132168.36041207635,0.22781850397586823
271,49,1540.2756532554324,67.99661270292377,687.0677394000085,-130824.93059852364,0.3594788610935211
272,49,1645.7013716996387,61.46186462251347,576.8909766250815,-129535.73440805069,0.45120400190353394
273,49,1546.6024480429523,66.73608483995307,670.4124532707393,-130794.69186154625,0.3257909119129181
274,49,1577.8348094073178,45.09222772056316,728.6252446336805,-129892.6164667483,0.21840915083885193
