i,true_cluster_id,true_Jr,true_Jz,true_Jphi,true_energy,true_parallax
156,29,570.2447634572211,273.4536884323385,239.69044337944737,-168652.18583925316,0.4396872818470001
157,29,495.9687202239062,283.44199517560526,369.9512811619168,-167723.69519577984,0.24280770123004913
158,29,576.6688639708202,190.32030525415666,325.8889004889288,-168711.30488144496,0.330570787191391
159,29,530.2429817743213,234.20163132527532,379.80009765292914,-167587.6685013602,0.2414972186088562
160,29,598.914485662412,222.47370161197665,241.62508401362342,-168592.8990337802,0.24000981450080872
161,29,510.6334134429141,322.6499268738986,272.34045545484145,-168329.95795338284,0.22362810373306274
162,29,562.0303550873878,269.04351593353556,239.8954704139083,-168575.88693615622,0.2383909672498703
163,29,639.1582757595518,208.8134512241121,188.73543891823283,-168760.12532863894,0.29891258478164673
164,29,588.4745395429776,211.28479124281063,302.2932942506086,-167794.70324099858,0.23693163692951202
165,30,619.750079672365,217.57945437929797,1032.7533463891884,-147465.32329889233,0.23980578780174255
166,31,711.4213949377338,35.03876270247746,-152.1766596970465,-174600.42120071576,0.35191768407821655
167,31,684.5465320750423,102.24096263778978,-89.06240580340864,-174015.47766115383,0.3208146393299103
168,32,95.8103209220888,130.01556199564908,-1737.9533230819302,-151795.4803558813,0.43950384855270386
169,32,90.89100628509127,128.45428977382414,-1746.5384188624919,-151803.6156948013,0.4167883098125458
170,32,121.34060907210996,139.3098330754089,-1632.8344957797235,-153253.15360693668,0.25864508748054504
171,33,141.54513613303186,340.20382410267445,-1194.192985144329,-157716.01925022827,0.2586926519870758
172,33,90.16716025546161,381.3814506668741,-1315.5129228895535,-155138.47612598655,0.5008057951927185
173,33,107.93121313976617,348.22651315927226,-1287.4543339234933,-156213.21760156745,0.21614795923233032
174,33,146.4230797328063,357.85070939794883,-1160.8354642534364,-157855.29454505836,0.29317671060562134
175,34,546.9521552357173,16.876461764083782,656.7472007585301,-168345.51107069798,0.45432713627815247
176,34,557.3785189462758,11.58912210479993,648.6852833747471,-168452.4375774408,0.7851054072380066
177,34,556.9764439869087,10.408284378910938,654.118549278648,-168409.10363720698,0.8089564442634583
178,34,589.5333455131728,11.90733962726853,591.2267857747482,-168632.67022549832,1.004780888557434
179,34,586.3466857902517,14.252323933974074,584.3941658307899,-168844.01557851778,0.47141122817993164
180,35,461.32886744443755,198.96998376450057,712.0497579889197,-162244.29601493606,0.22049878537654877
181,35,457.6138825668955,201.71149846189596,748.0692461493745,-161348.4637518419,0.21206115186214447
182,35,436.27589693757557,255.6584125799504,722.874013824812,-161183.0521815277,0.23590682446956635
183,35,459.05498879112736,200.36326782795126,711.0751455943997,-162336.79489607902,0.23338207602500916
184,35,509.7133569566862,203.32112879850615,647.125132762364,-161845.7603895113,0.332287073135376
185,35,467.35796612981,198.73582366764714,694.8237119020547,-162617.50497977954,0.33719000220298767
186,36,784.3915645081437,367.62469090042197,41.77251607437301,-159989.23365285833,0.27890482544898987
187,36,736.8340750373495,444.41177815411083,70.08744053263204,-159382.16651726514,0.27820125222206116
188,36,755.4206740110965,459.9957714949553,43.42865047251053,-159463.8678563997,0.2106623649597168
189,36,741.3245790508628,469.71500524005813,19.33167783897534,-159580.1314468318,0.20293384790420532
190,36,743.448049315954,407.4551724071882,62.84372829192214,-159786.59245592306,0.2112785130739212
191,36,737.2159939295167,389.92473279283274,-107.68857550877878,-159840.3232914085,0.25799742341041565
192,36,746.8485293140744,459.1410890125073,9.985657983261266,-159653.26596543792,0.21384194493293762
193,37,499.8149440799729,486.59874430636694,-576.2026824875629,-155186.08282390647,0.22133256494998932
194,37,407.8726464350885,478.2412610004819,-720.5775656539117,-154975.02933536266,0.43494173884391785
195,37,477.80589802043437,527.199067329589,-562.6273644864305,-155215.2941230196,0.23863987624645233
196,37,413.79246862657004,561.600520315407,-644.4359952418963,-154627.63594817155,0.20624470710754395
197,37,417.000821201549,536.4527005593226,-671.125807989012,-154627.0929768506,0.23151236772537231
198,37,473.9358705825496,494.8454879030452,-607.9245247698883,-155147.63675398173,0.2605712115764618
199,37,415.2356560282385,506.4636972685687,-675.7493034256985,-155043.88932030363,0.5566895604133606
200,37,398.5873619854068,558.5078045781227,-662.5307743774212,-154626.3679489351,0.3305353820323944
201,38,556.8007338432259,564.5807404223419,-106.72033225039925,-164010.09098757184,0.2586411237716675
202,38,589.1546573491239,491.82886252591544,-124.72504767174723,-164452.30443506353,0.23730668425559998
203,38,496.7826873153994,602.3732403267035,-134.30601662317164,-164433.54414435974,0.22900812327861786
204,38,531.8414273048463,582.347133691921,-111.18446023238357,-163586.47183664312,0.21355804800987244
205,38,521.6750211408174,586.7709361326237,-123.9412573918235,-164758.70978787064,0.31513214111328125
206,38,575.268242837835,493.73901626162973,-98.70527972769193,-164849.19420728972,0.23281671106815338
207,38,587.6623187441205,524.5149314486273,-82.7286560279872,-164214.4682354744,0.48550552129745483
208,38,564.5712681097885,531.7644344668676,-110.150951929847,-164324.79137908958,0.3270528316497803
209,38,535.8166008272444,513.6159065056393,-163.93638091274622,-165084.55428268795,0.3178956210613251
210,39,241.60817310149832,91.45602234618471,-1392.0900999301448,-156660.28618617798,0.43801698088645935
211,39,320.5614255171426,84.44036705262862,-1230.9441247199647,-158184.25697395377,0.2868037819862366
212,39,315.0981112033628,97.75058799520157,-1220.9736593406121,-158143.45204358414,0.3473787009716034
213,39,359.1216906759806,71.21668276119871,-1181.907192505817,-158476.02295939994,0.3010673522949219
214,39,340.696652812566,90.5788603252913,-1178.0705946265261,-158595.26476089627,0.4064522683620453
215,39,244.2418683780232,86.72148235318845,-1392.587337434008,-156712.39464897267,0.3279816806316376
216,39,315.84546140403637,99.31061334083424,-1212.157645749312,-158252.00125371874,0.41103222966194153
217,39,323.13711519347487,96.40771711434482,-1201.4353159317027,-158363.925238244,0.2968508005142212
218,39,320.27566743641216,100.24775281347387,-1193.1568188971285,-158545.20035126753,0.2770867347717285
219,39,348.1797330037535,71.77269750930016,-1196.0182341802665,-158516.89442260595,0.23549145460128784
220,40,447.678415512971,263.61882912463915,-913.1440861001503,-155273.0804337529,0.2671791911125183
221,41,738.8029375187498,361.89098121242307,466.3830275653908,-151581.57826347466,0.6123778820037842
222,41,733.0885350145813,404.66077528225424,503.8471399070513,-150041.4288443866,0.31070053577423096
223,42,406.69694724768283,285.92729260547924,-2312.2677331952377,-128173.92710041307,0.4735802114009857
224,42,396.3699897823478,220.78908534513414,-2403.9676421623662,-128101.44738077972,0.495111346244812
225,42,402.18438872705843,251.05507989103194,-2358.488713101531,-128173.73807864383,0.31096142530441284
226,43,748.8647091087213,83.45234569344676,-402.35831211291213,-162352.06714196363,0.3405400216579437
227,43,786.6877336136168,88.73404877236868,-374.71956724639125,-161247.74963074835,0.2734660804271698
228,43,849.1233646109544,60.74540902820302,-331.7698607871917,-160787.22757444665,0.256905198097229
229,43,766.9768035051883,91.35620402402465,-418.5588762886502,-160785.60744530012,0.20845630764961243
230,44,462.0233157192693,127.46697066234472,-758.6669705406402,-163800.5692253121,0.22604002058506012
231,44,498.81498479030296,122.33140818736327,-695.8487964798808,-164101.8301606671,0.24930264055728912
232,44,496.9358966928222,130.36451146614746,-678.8353973627632,-164373.48073559222,0.311237096786499
233,44,530.7743069038959,142.93947188965942,-638.4842971360196,-163457.6030374056,0.2305458039045334
234,44,491.3736494939706,140.8205338768443,-681.4902728462465,-164158.935851659,0.3326793313026428
235,45,290.2243527076124,576.6696906676236,529.9792731857033,-162707.3768934161,0.23339374363422394
236,45,192.2754065845336,658.4272062423149,674.5492384856975,-159932.00665840978,0.8234450817108154
237,45,183.6246081901288,708.2667158760668,650.4929513448624,-159649.55034818582,0.23104260861873627
238,45,205.2062864442123,648.2253034849199,662.926026983825,-160089.8403916188,0.21092259883880615
239,45,190.07146523035195,726.5271635237078,622.4755154512196,-159837.69922700195,0.3082547187805176
240,45,217.81259268356692,628.3803313448967,619.8689953063603,-161342.39572306222,0.2329126000404358
241,46,301.362937549412,117.42833407648334,-1020.5292508437742,-163822.93981564514,0.29991936683654785
242,46,314.3047765670955,111.40593293082844,-1001.2342671573333,-164020.80008987963,0.25190457701683044
243,46,309.7372262551891,112.62042981917733,-1012.8428861360735,-163883.63244300612,0.3632173538208008
244,46,317.03172829619473,107.45626100778468,-1001.4301058905528,-164119.86120932567,0.2293480634689331
245,46,314.85158086716467,120.23677051119891,-988.7226110846,-164023.32389267598,0.2559193968772888
246,46,306.2217931017176,107.97762490618302,-1024.4754208437955,-163865.40844318626,0.2231307327747345
247,46,298.8345865918187,119.59768618801775,-1013.0843927521864,-163856.20191963608,0.7741828560829163
248,47,754.6103006390683,178.17673661415148,360.92609537482707,-159501.8385004552,0.3556532859802246
249,47,729.4168331668855,185.81654237783306,411.1600750890429,-159133.55664362683,0.21280646324157715
250,47,650.9072707748194,225.31903543682202,522.7747383968599,-158109.93299089628,0.22890983521938324
251,47,667.7514183409899,177.7055528397452,529.1861696305094,-158963.56067634287,0.21700604259967804
252,47,699.0629008106957,230.9552626947951,404.791740429222,-158864.49835047565,0.2120419293642044
253,47,702.2082891195072,214.77683192103774,404.6318843716471,-159321.75434797083,0.235626220703125
254,47,786.7247387486195,179.90151041273384,313.46560962393045,-159210.9224006783,0.27968356013298035
255,47,657.247687856874,203.38870184923383,510.97958961372933,-158995.33207687843,0.2558358311653137
256,48,780.7533626800928,262.80838777270117,-78.96705261400041,-162833.5628894229,0.28805381059646606
257,48,827.2744206537003,246.7012172452106,-20.866192273165442,-161842.2818772723,0.20348984003067017
258,48,819.3650803691971,315.9614232937151,-5.140524819487839,-161414.92065833168,0.2819691002368927
259,48,788.4705479175818,329.50229015106277,-7.04364400064146,-161665.7741178201,0.20913925766944885
260,48,770.8628088144247,332.87447999466565,28.04097200936306,-161624.63529181946,0.20053483545780182
261,48,791.640558865962,295.1723512443046,59.10768549520138,-161332.51859309376,0.21183401346206665
262,48,833.4989404273296,232.3190404286665,49.86772814471631,-161838.69692145367,0.3320966958999634
263,48,799.4609893299304,247.95011033929825,-64.61308220596764,-162190.099301796,0.20379571616649628
264,48,810.9202390378365,250.1951847092356,-40.42288265033864,-162510.06505628565,0.24116866290569305
265,49,811.7390919577267,245.79900942015948,-233.2213635696426,-158148.7291130703,0.20845995843410492
266,49,804.9181745936736,247.17814658622873,-231.12977662977204,-158269.98067851804,0.27667680382728577
267,49,746.5314974920365,275.89122943970295,-306.4863148659349,-158234.5635343252,0.2041110098361969
268,49,807.7577566654883,246.29756721546943,-238.1921601685099,-157836.21906084643,0.24739432334899902
269,49,890.8374629754651,219.13232741580808,-112.1861084846896,-158178.1009209412,0.21977512538433075
270,49,834.1792327224268,187.12430907394065,-248.85189195779094,-158352.81979357515,0.23524892330169678
271,49,824.7936878123121,168.73120905876874,-284.8154718676342,-158658.81024572285,0.3616592288017273
272,49,833.799801663826,206.92270081105195,-205.72164273867202,-158901.60787030397,0.23344206809997559
273,49,759.6871384558189,291.34353743396315,-269.85259065727035,-157691.17037547292,0.20607255399227142
274,49,754.1529251412098,265.1928400365324,-305.9517452102518,-158185.71435573226,0.20233646035194397
